,base_asset,compare_asset,label
41023,IDRA,SNOA,0
41024,IDRA,STAF,0
41025,IDRA,TEDU,0
41026,IDRA,TMDI,0
41027,IDRA,TRUE,0
41028,IDRA,TTNP,0
41029,IDRA,TYME,0
41030,IDRA,VIRX,0
41031,IDRA,VISL,0
41032,IDRA,VIVE,0
41033,IDRA,VJET,0
41034,IDRA,VRDN,0
41035,IDRA,WATT,0
41036,IDXG,IMUX,0
41037,IDXG,INDP,0
41038,IDXG,INSG,0
41039,IDXG,INTG,0
41040,IDXG,INTZ,0
41041,IDXG,INUV,0
41042,IDXG,IRIX,0
41043,IDXG,ISEE,0
41018,IDRA,RZLT,0
41044,IDXG,ISIG,0
41017,IDRA,RWLK,0
41015,IDRA,RMAX,0
40990,IDRA,KDNY,0
40991,IDRA,LGMK,0
40992,IDRA,LMNL,0
40993,IDRA,LNDC,0
40994,IDRA,LTBR,0
40995,IDRA,MRIN,0
40996,IDRA,MYMD,0
40997,IDRA,NAVB,0
40998,IDRA,NMTR,0
40999,IDRA,NNBR,0
41000,IDRA,NRBO,0
41001,IDRA,NWPX,0
41002,IDRA,NXPL,0
41003,IDRA,OCUP,0
41004,IDRA,OTLK,0
41005,IDRA,PBYI,0
41006,IDRA,PCYG,0
41007,IDRA,PDSB,0
41008,IDRA,PPBT,0
41009,IDRA,PRSO,0
41010,IDRA,PULM,0
41011,IDRA,QNRX,0
41012,IDRA,QUIK,0
41013,IDRA,RGLS,0
41014,IDRA,RKDA,0
41016,IDRA,RRGB,0
41045,IDXG,ISSC,0
41046,IDXG,ISUN,0
41047,IDXG,ITRN,0
41078,IDXG,MICR,0
41079,IDXG,MICS,0
41080,IDXG,MIGI,0
41081,IDXG,MIND,0
41082,IDXG,MITT,0
41083,IDXG,MMAT,0
41084,IDXG,MOXC,0
41085,IDXG,MPAA,0
41086,IDXG,MRAM,0
41087,IDXG,MRIN,0
41088,IDXG,MRKR,0
41089,IDXG,MTNB,0
41090,IDXG,MYMD,0
41091,IDXG,MYSZ,0
41092,IDXG,NAOV,0
41093,IDXG,NAVB,0
41094,IDXG,NBGV,0
41095,IDXG,NBRV,0
41096,IDXG,NBSE,0
41097,IDXG,NCMI,0
41098,IDXG,NEGG,0
41099,IDXG,NEON,0
41100,IDXG,NERV,0
41101,IDXG,NEWP,0
41102,IDXG,NHTC,0
41077,IDXG,MDXG,0
41076,IDXG,MDWD,0
41075,IDXG,MDGS,0
41074,IDXG,MBRX,0
41048,IDXG,IVAC,0
41049,IDXG,IZEA,0
41050,IDXG,JAGX,0
41051,IDXG,JAKK,0
41052,IDXG,KBAL,0
41053,IDXG,KINS,0
41054,IDXG,KMPH,0
41055,IDXG,KODK,0
41056,IDXG,KPRX,0
41057,IDXG,KTRA,0
41058,IDXG,LCTX,0
41059,IDXG,LCUT,0
40989,IDRA,IMUX,0
41060,IDXG,LEJU,0
41062,IDXG,LIFE,0
41063,IDXG,LMFA,0
41064,IDXG,LMNR,0
41065,IDXG,LMST,0
41066,IDXG,LNDC,0
41067,IDXG,LODE,0
41068,IDXG,LTBR,0
41069,IDXG,LTRX,0
41070,IDXG,LXRX,0
41071,IDXG,MACK,0
41072,IDXG,MAYS,0
41073,IDXG,MBCN,0
41061,IDXG,LGMK,0
40988,IDEX,ZYXI,0
40987,IDEX,ZYNE,0
40986,IDEX,ZTEK,0
40902,IDEX,TESS,0
40903,IDEX,THMO,0
40904,IDEX,THTX,0
40905,IDEX,TISI,0
40906,IDEX,TKAT,0
40907,IDEX,TMDI,0
40908,IDEX,TOMZ,0
40909,IDEX,TOUR,0
40910,IDEX,TRNX,0
40911,IDEX,TROO,0
40912,IDEX,TRUE,0
40913,IDEX,TRVN,0
40914,IDEX,TSAT,0
40915,IDEX,TTOO,0
40916,IDEX,TTSH,0
40917,IDEX,TURN,0
40918,IDEX,TUSK,0
40919,IDEX,TWIN,0
40920,IDEX,TXMD,0
40921,IDEX,TYME,0
40922,IDEX,TZOO,0
40923,IDEX,UAMY,0
40924,IDEX,UAVS,0
40925,IDEX,UBCP,0
40926,IDEX,UBOH,0
40901,IDEX,TEDU,0
40900,IDEX,TCMD,0
40899,IDEX,TCCO,0
40898,IDEX,TAYD,0
40872,IDEX,SOFO,0
40873,IDEX,SOHO,0
40874,IDEX,SONN,0
40875,IDEX,SOTK,0
40876,IDEX,SPCB,0
40877,IDEX,SPOK,0
40878,IDEX,SPWH,0
40879,IDEX,SRAX,0
40880,IDEX,SRLP,0
40881,IDEX,SRNE,0
40882,IDEX,SRTS,0
40883,IDEX,SSNT,0
40927,IDEX,UEIC,0
40884,IDEX,STKS,0
40886,IDEX,STRR,0
40887,IDEX,STRT,0
40888,IDEX,STXS,0
40889,IDEX,SUNW,0
40890,IDEX,SWKH,0
40891,IDEX,SYBX,0
40892,IDEX,SYNL,0
40893,IDEX,SYPR,0
40894,IDEX,SYRS,0
40895,IDEX,TACT,0
40896,IDEX,TAIT,0
40897,IDEX,TATT,0
40885,IDEX,STON,0
41103,IDXG,NILE,0
40928,IDEX,UFAB,0
40930,IDEX,UONE,0
40961,IDEX,WILC,0
40962,IDEX,WKSP,0
40963,IDEX,WLDN,0
40964,IDEX,WLFC,0
40965,IDEX,WORX,0
40966,IDEX,WPRT,0
40967,IDEX,WSTL,0
40968,IDEX,WTRH,0
40969,IDEX,WULF,0
40970,IDEX,XBIO,0
40971,IDEX,XBIT,0
40972,IDEX,XELA,0
40973,IDEX,XELB,0
40974,IDEX,XOMA,0
40975,IDEX,XTLB,0
40976,IDEX,XTNT,0
40977,IDEX,XXII,0
40978,IDEX,YELL,0
40979,IDEX,YGYI,0
40980,IDEX,YTEN,0
40981,IDEX,YTRA,0
40982,IDEX,ZDGE,0
40983,IDEX,ZEST,0
40984,IDEX,ZEUS,0
40985,IDEX,ZIVO,0
40960,IDEX,WHLR,0
40959,IDEX,WHLM,0
40958,IDEX,WFCF,0
40957,IDEX,WEYS,0
40931,IDEX,USAS,0
40932,IDEX,USAU,0
40933,IDEX,USDP,0
40934,IDEX,USEG,0
40935,IDEX,UTMD,0
40936,IDEX,UTSI,0
40937,IDEX,VBIV,0
40938,IDEX,VBLT,0
40939,IDEX,VERB,0
40940,IDEX,VERU,0
40941,IDEX,VIRX,0
40942,IDEX,VISL,0
40929,IDEX,ULBI,0
40943,IDEX,VIVE,0
40945,IDEX,VJET,0
40946,IDEX,VKTX,0
40947,IDEX,VNRX,0
40948,IDEX,VSTM,0
40949,IDEX,VTGN,0
40950,IDEX,VTVT,0
40951,IDEX,VUZI,0
40952,IDEX,VVPR,0
40953,IDEX,VXRT,0
40954,IDEX,VYNT,0
40955,IDEX,WATT,0
40956,IDEX,WAVD,0
40944,IDEX,VIVK,0
40871,IDEX,SNOA,0
41104,IDXG,NMTR,0
41106,IDXG,NNDM,0
41254,IDXG,WILC,0
41255,IDXG,WORX,0
41256,IDXG,WSTG,0
41257,IDXG,WTRH,0
41258,IDXG,XBIO,0
41259,IDXG,XELA,0
41260,IDXG,XELB,0
41261,IDXG,XTNT,0
41262,IDXG,YELL,0
41263,IDXG,YGYI,0
41264,IDXG,YMTX,0
41265,IDXG,YTEN,0
41266,IDXG,ZYNE,0
41267,IDXG,ZYXI,0
41268,IMMP,INFI,0
41269,IMMP,INOD,0
41270,IMMP,INTT,0
41271,IMMP,INVE,0
41272,IMMP,IROQ,0
41273,IMMP,ISDR,0
41274,IMMP,JYNT,0
41275,IMMP,KIRK,0
41276,IMMP,KOPN,0
41277,IMMP,KOSS,0
41278,IMMP,KZIA,0
41253,IDXG,WHLR,0
41279,IMMP,LARK,0
41252,IDXG,WHLM,0
41250,IDXG,WATT,0
41225,IDXG,TRNX,0
41226,IDXG,TRUE,0
41227,IDXG,TSAT,0
41228,IDXG,TTNP,0
41229,IDXG,TWIN,0
41230,IDXG,TXMD,0
41231,IDXG,TYME,0
41232,IDXG,UBCP,0
41233,IDXG,UONE,0
41234,IDXG,USAU,0
41235,IDXG,USEG,0
41236,IDXG,UTMD,0
41237,IDXG,VBIV,0
41238,IDXG,VBLT,0
41239,IDXG,VERU,0
41240,IDXG,VIRC,0
41241,IDXG,VIRX,0
41242,IDXG,VIVE,0
41243,IDXG,VIVK,0
41244,IDXG,VJET,0
41245,IDXG,VRDN,0
41246,IDXG,VTGN,0
41247,IDXG,VTVT,0
41248,IDXG,VXRT,0
41249,IDXG,VYNT,0
41251,IDXG,WFCF,0
41280,IMMP,LEDS,0
41281,IMMP,LIVE,0
41282,IMMP,LOAN,0
41313,IMMP,SMTC,0
41314,IMMP,SRLP,0
41315,IMMP,SSNT,0
41316,IMMP,STKS,0
41317,IMMP,STRT,0
41318,IMMP,SYPR,0
41319,IMMP,TKAT,0
41320,IMMP,TROO,0
41321,IMMP,TSRI,0
41322,IMMP,TURN,0
41323,IMMP,INCO,0
41324,IMMP,UAMY,0
41325,IMMP,UBOH,0
41326,IMMP,USIO,0
41327,IMMP,VTGN,0
41328,IMMP,VTSI,0
41329,IMMP,VUZI,0
41330,IMMP,WKSP,0
41331,IMMP,WLDN,0
41332,IMMP,WULF,0
41333,IMMP,WVVI,0
41334,IMMP,XTLB,0
41335,IMMP,XXII,0
41336,IMMP,ZDGE,0
41337,IMMP,ZTEK,0
41312,IMMP,SLNH,0
41311,IMMP,SIFY,0
41310,IMMP,SFBC,0
41309,IMMP,SCKT,0
41283,IMMP,MARA,0
41284,IMMP,MCFT,0
41285,IMMP,MMAT,0
41286,IMMP,MNDO,0
41287,IMMP,MNMD,0
41288,IMMP,MOBQ,0
41289,IMMP,MTEX,0
41290,IMMP,MVIS,0
41291,IMMP,NAII,0
41292,IMMP,NATR,0
41293,IMMP,NDLS,0
41294,IMMP,NICK,0
41224,IDXG,TPST,0
41295,IMMP,OIIM,0
41297,IMMP,ORMP,0
41298,IMMP,OTTW,0
41299,IMMP,PFMT,0
41300,IMMP,PLXP,0
41301,IMMP,POET,0
41302,IMMP,POLA,0
41303,IMMP,PTGX,0
41304,IMMP,RCKY,0
41305,IMMP,RCON,0
41306,IMMP,RIOT,0
41307,IMMP,RLGT,0
41308,IMMP,SAVA,0
41296,IMMP,OPHC,0
41223,IDXG,TPHS,0
41222,IDXG,TOUR,0
41221,IDXG,TOPS,0
41137,IDXG,PBLA,0
41138,IDXG,PBPB,0
41139,IDXG,PBYI,0
41140,IDXG,PCSA,0
41141,IDXG,PCYG,0
41142,IDXG,PCYO,0
41143,IDXG,PDSB,0
41144,IDXG,PERI,0
41145,IDXG,PFIN,0
41146,IDXG,PGEN,0
41147,IDXG,PHIO,0
41148,IDXG,PKOH,0
41149,IDXG,PLAG,0
41150,IDXG,PMCB,0
41151,IDXG,PNBK,0
41152,IDXG,POAI,0
41153,IDXG,PPSI,0
41154,IDXG,PRPH,0
41155,IDXG,PRSO,0
41156,IDXG,PRTG,0
41157,IDXG,PRTH,0
41158,IDXG,PRTK,0
41159,IDXG,PRTY,0
41160,IDXG,PSHG,0
41161,IDXG,PSTV,0
41136,IDXG,PATI,0
41135,IDXG,PALT,0
41134,IDXG,PALI,0
41133,IDXG,OTLK,0
41107,IDXG,NNVC,0
41108,IDXG,NOVN,0
41109,IDXG,NRBO,0
41110,IDXG,NSPR,0
41111,IDXG,NSYS,0
41112,IDXG,NTIP,0
41113,IDXG,NURO,0
41114,IDXG,NUWE,0
41115,IDXG,NVFY,0
41116,IDXG,NVIV,0
41117,IDXG,NWPX,0
41118,IDXG,NXPL,0
41162,IDXG,PULM,0
41119,IDXG,NXTP,0
41121,IDXG,OCGN,0
41122,IDXG,OCUP,0
41123,IDXG,OGEN,0
41124,IDXG,ONCS,0
41125,IDXG,ONCY,0
41126,IDXG,ONTX,0
41127,IDXG,OPGN,0
41128,IDXG,OPOF,0
41129,IDXG,OPTT,0
41130,IDXG,ORGS,0
41131,IDXG,OSUR,0
41132,IDXG,OTIC,0
41120,IDXG,NYMX,0
41105,IDXG,NNBR,0
41163,IDXG,PWFL,0
41165,IDXG,QBAK,0
41196,IDXG,SNCR,0
41197,IDXG,SNDA,0
41198,IDXG,SNGX,0
41199,IDXG,SONN,0
41200,IDXG,SOTK,0
41201,IDXG,SPOK,0
41202,IDXG,SRGA,0
41203,IDXG,SSKN,0
41204,IDXG,STAF,0
41205,IDXG,STON,0
41206,IDXG,SWKH,0
41207,IDXG,SYBX,0
41208,IDXG,SYRS,0
41209,IDXG,TAIT,0
41210,IDXG,TAPM,0
41211,IDXG,TARA,0
41212,IDXG,TATT,0
41213,IDXG,TAYD,0
41214,IDXG,TCRT,0
41215,IDXG,TEDU,0
41216,IDXG,TESS,0
41217,IDXG,THTX,0
41218,IDXG,TISI,0
41219,IDXG,TMBR,0
41220,IDXG,TMDI,0
41195,IDXG,SMTC,0
41194,IDXG,SMLP,0
41193,IDXG,SMIT,0
41192,IDXG,SLRX,0
41166,IDXG,QLGN,0
41167,IDXG,QNRX,0
41168,IDXG,QUAD,0
41169,IDXG,RAIL,0
41170,IDXG,RAND,0
41171,IDXG,RBBN,0
41172,IDXG,RCRT,0
41173,IDXG,RDHL,0
41174,IDXG,REFR,0
41175,IDXG,RELV,0
41176,IDXG,RKDA,0
41177,IDXG,RMAX,0
41164,IDXG,PXLW,0
41178,IDXG,RMCF,0
41180,IDXG,RNWK,0
41181,IDXG,RRGB,0
41182,IDXG,RWLK,0
41183,IDXG,RYAM,0
41184,IDXG,SALM,0
41185,IDXG,SANW,0
41186,IDXG,SCYX,0
41187,IDXG,SGLY,0
41188,IDXG,SIGA,0
41189,IDXG,SIOX,0
41190,IDXG,SISI,0
41191,IDXG,SLNG,0
41179,IDXG,RMTI,0
39462,GWAV,XBIO,0
40870,IDEX,SNMP,0
40868,IDEX,SNDA,0
40549,ICMB,TUSK,0
40550,ICMB,TWIN,0
40551,ICMB,UONE,0
40552,ICMB,USDP,0
40553,ICMB,VIRC,0
40554,ICMB,VJET,0
40555,ICMB,WEYS,0
40556,ICMB,WHLM,0
40557,ICMB,WULF,0
40558,ICMB,WVFC,0
40559,ICMB,XBIO,0
40560,ICMB,XELA,0
40561,ICMB,XXII,0
40562,ICMB,YELL,0
40563,ICMB,ZYXI,0
40564,ICPT,ISDR,0
40565,ICPT,ISSC,0
40566,ICPT,MDVL,0
40567,ICPT,NERV,0
40568,ICPT,PMCB,0
40569,ICPT,SLNO,0
40570,ICPT,STRM,0
40571,ICPT,TSRI,0
40572,ICPT,UBCP,0
40573,ICPT,YGYI,0
40548,ICMB,TTSH,0
40574,IDEX,IDRA,0
40547,ICMB,TRUE,0
40545,ICMB,TOMZ,0
40520,ICMB,PATI,0
40521,ICMB,PBPB,0
40522,ICMB,PFIN,0
40523,ICMB,PGEN,0
40524,ICMB,PNBK,0
40525,ICMB,PRSO,0
40526,ICMB,PRTY,0
40527,ICMB,QBAK,0
40528,ICMB,QUAD,0
40529,ICMB,RAVE,0
40530,ICMB,RBBN,0
40531,ICMB,REFR,0
40532,ICMB,RMCF,0
40533,ICMB,RNWK,0
40534,ICMB,RRGB,0
40535,ICMB,RWLK,0
40536,ICMB,SALM,0
40537,ICMB,SENS,0
40538,ICMB,SNMP,0
40539,ICMB,SPOK,0
40540,ICMB,SUNW,0
40541,ICMB,SYBX,0
40542,ICMB,TISI,0
40543,ICMB,TKAT,0
40544,ICMB,TMBR,0
40546,ICMB,TOUR,0
40575,IDEX,IDXG,0
40576,IDEX,IMMP,0
40577,IDEX,IMMR,0
40608,IDEX,KIRK,0
40609,IDEX,KMDA,0
40610,IDEX,KMPH,0
40611,IDEX,KODK,0
40612,IDEX,KOPN,0
40613,IDEX,KRMD,0
40614,IDEX,KTCC,0
40615,IDEX,KTRA,0
40616,IDEX,KVHI,0
40617,IDEX,LAKE,0
40618,IDEX,LARK,0
40619,IDEX,LCTX,0
40620,IDEX,LEDS,0
40621,IDEX,LEJU,0
40622,IDEX,LFMD,0
40623,IDEX,LFVN,0
40624,IDEX,LGMK,0
40625,IDEX,LIFE,0
40626,IDEX,LINC,0
40627,IDEX,LINK,0
40628,IDEX,LIQT,0
40629,IDEX,LITB,0
40630,IDEX,LIVE,0
40631,IDEX,LMNL,0
40632,IDEX,LMNR,0
40607,IDEX,KINS,0
40606,IDEX,KFFB,0
40605,IDEX,KEQU,0
40604,IDEX,KDNY,0
40578,IDEX,IMUX,0
40579,IDEX,INDP,0
40580,IDEX,INFI,0
40581,IDEX,INFU,0
40582,IDEX,INOD,0
40583,IDEX,INSG,0
40584,IDEX,INTG,0
40585,IDEX,INTT,0
40586,IDEX,INUV,0
40587,IDEX,INVE,0
40588,IDEX,IPWR,0
40589,IDEX,IRIX,0
40519,ICMB,OTRK,0
40590,IDEX,ISDR,0
40592,IDEX,ISIG,0
40593,IDEX,ISSC,0
40594,IDEX,ISUN,0
40595,IDEX,ITRN,0
40596,IDEX,IVAC,0
40597,IDEX,IVDA,0
40598,IDEX,IZEA,0
40599,IDEX,JAGX,0
40600,IDEX,JAKK,0
40601,IDEX,JYNT,0
40602,IDEX,KALV,0
40603,IDEX,KBAL,0
40591,IDEX,ISEE,0
40518,ICMB,OPOF,0
40517,ICMB,OCUP,0
40516,ICMB,NURO,0
40432,IBIO,SNOA,0
40433,IBIO,SPCB,0
40434,IBIO,STAF,0
40435,IBIO,SYRS,0
40436,IBIO,TRVN,0
40437,IBIO,TYME,0
40438,IBIO,UAVS,0
40439,IBIO,UEIC,0
40440,IBIO,USAU,0
40441,IBIO,UTMD,0
40442,IBIO,VBIV,0
40443,IBIO,VBLT,0
40444,IBIO,VRDN,0
40445,IBIO,VTVT,0
40446,IBIO,VYNT,0
40447,IBIO,WHLR,0
40448,IBIO,WORX,0
40449,IBIO,WVFC,0
40450,IBIO,XSPA,0
40451,IBIO,ZEST,0
40452,ICAD,SASI,0
40453,ICAD,XBIT,0
40454,ICCC,IMMP,0
40455,ICCC,ISDR,0
40456,ICCC,KOSS,0
40431,IBIO,SNGX,0
40430,IBIO,SNCR,0
40429,IBIO,SMMT,0
40428,IBIO,SIOX,0
40402,IBIO,NBGV,0
40403,IBIO,NBSE,0
40404,IBIO,NLTX,0
40405,IBIO,NNDM,0
40406,IBIO,NOVN,0
40407,IBIO,NVIV,0
40408,IBIO,NXTP,0
40409,IBIO,OCUP,0
40410,IBIO,OGEN,0
40411,IBIO,ONVO,0
40412,IBIO,ORGS,0
40413,IBIO,OSUR,0
40457,ICCC,LARK,0
40414,IBIO,OTIC,0
40416,IBIO,PBLA,0
40417,IBIO,PGEN,0
40418,IBIO,PLAG,0
40419,IBIO,PRTG,0
40420,IBIO,PRTK,0
40421,IBIO,PULM,0
40422,IBIO,RELV,0
40423,IBIO,RFIL,0
40424,IBIO,RGLS,0
40425,IBIO,RSLS,0
40426,IBIO,RZLT,0
40427,IBIO,SANW,0
40415,IBIO,PALI,0
40633,IDEX,LMST,0
40458,ICCC,LIVE,0
40460,ICCC,MARA,0
40491,ICMB,ISUN,0
40492,ICMB,KINS,0
40493,ICMB,KMDA,0
40494,ICMB,KRMD,0
40495,ICMB,KSPN,0
40496,ICMB,LCUT,0
40497,ICMB,LGMK,0
40498,ICMB,LNDC,0
40499,ICMB,LXRX,0
40500,ICMB,MAYS,0
40501,ICMB,MEDS,0
40502,ICMB,MHLD,0
40503,ICMB,MICS,0
40504,ICMB,MMAT,0
40505,ICMB,MPAA,0
40506,ICMB,MRIN,0
40507,ICMB,MTEM,0
40508,ICMB,MTMT,0
40509,ICMB,NAOV,0
40510,ICMB,NBGV,0
40511,ICMB,NEGG,0
40512,ICMB,NEWP,0
40513,ICMB,NICK,0
40514,ICMB,NISN,0
40515,ICMB,NOVN,0
40490,ICMB,IROQ,0
40489,ICMB,IRIX,0
40488,ICMB,INUV,0
40487,ICMB,INSG,0
40461,ICCC,MCFT,0
40462,ICCC,NAII,0
40463,ICCC,NICK,0
40464,ICCC,OTTW,0
40465,ICCC,PFMT,0
40466,ICCC,RCKY,0
40467,ICCC,RIOT,0
40468,ICCC,RLGT,0
40469,ICCC,SAMG,0
40470,ICCC,SFBC,0
40471,ICCC,SGRP,0
40472,ICCC,SIFY,0
40459,ICCC,LOAN,0
40473,ICCC,SLNO,0
40475,ICCC,STRT,0
40476,ICCC,TROO,0
40477,ICCC,TURN,0
40478,ICCC,INCO,0
40479,ICCC,USIO,0
40480,ICCC,VTSI,0
40481,ICCC,VUZI,0
40482,ICCC,XXII,0
40483,ICCC,ZEUS,0
40484,ICMB,IDEX,0
40485,ICMB,IDXG,0
40486,ICMB,IMMP,0
40474,ICCC,SRAX,0
40869,IDEX,SNGX,0
40634,IDEX,LNDC,0
40636,IDEX,LODE,0
40784,IDEX,PRPH,0
40785,IDEX,PRPL,0
40786,IDEX,PRQR,0
40787,IDEX,PRSO,0
40788,IDEX,PRTG,0
40789,IDEX,PRTH,0
40790,IDEX,PRTK,0
40791,IDEX,PRTY,0
40792,IDEX,PSHG,0
40793,IDEX,PTGX,0
40794,IDEX,PULM,0
40795,IDEX,PWFL,0
40796,IDEX,PXLW,0
40797,IDEX,QBAK,0
40798,IDEX,QIPT,0
40799,IDEX,QLGN,0
40800,IDEX,QMCO,0
40801,IDEX,QNRX,0
40802,IDEX,QRHC,0
40803,IDEX,QTNT,0
40804,IDEX,QUAD,0
40805,IDEX,QUBT,0
40806,IDEX,QUIK,0
40807,IDEX,QUMU,0
40808,IDEX,RAIL,0
40783,IDEX,PPIH,0
40809,IDEX,RAND,0
40782,IDEX,PPBT,0
40780,IDEX,POLA,0
40755,IDEX,PATI,0
40756,IDEX,PAYS,0
40757,IDEX,PBHC,0
40758,IDEX,PBLA,0
40759,IDEX,PBPB,0
40760,IDEX,PBYI,0
40761,IDEX,PCYG,0
40762,IDEX,PCYO,0
40763,IDEX,PDSB,0
40764,IDEX,PENN,0
40765,IDEX,PERI,0
40766,IDEX,PESI,0
40767,IDEX,PETS,0
40768,IDEX,PETV,0
40769,IDEX,PFIE,0
40770,IDEX,PFMT,0
40771,IDEX,PFSW,0
40772,IDEX,PGEN,0
40773,IDEX,PHIO,0
40774,IDEX,PHUN,0
40775,IDEX,PKOH,0
40776,IDEX,PLAG,0
40777,IDEX,PLXP,0
40778,IDEX,PNBK,0
40779,IDEX,POET,0
40781,IDEX,POWL,0
40810,IDEX,RAVE,0
40811,IDEX,RBBN,0
40812,IDEX,RCKY,0
40843,IDEX,SCKT,0
40844,IDEX,SCOR,0
40845,IDEX,SCYX,0
40846,IDEX,SDPI,0
40847,IDEX,SEED,0
40848,IDEX,SELB,0
40849,IDEX,SELF,0
40850,IDEX,SENS,0
40851,IDEX,SGLY,0
40852,IDEX,SHIP,0
40853,IDEX,SIFY,0
40854,IDEX,SIGA,0
40855,IDEX,SILC,0
40856,IDEX,SINT,0
40857,IDEX,SIOX,0
40858,IDEX,SISI,0
40859,IDEX,SLNG,0
40860,IDEX,SLNH,0
40861,IDEX,SLRX,0
40862,IDEX,SMID,0
40863,IDEX,SMIT,0
40864,IDEX,SMLP,0
40865,IDEX,SMMT,0
40866,IDEX,SMSI,0
40867,IDEX,SNCR,0
40842,IDEX,SAVA,0
40841,IDEX,SASI,0
40840,IDEX,SANW,0
40839,IDEX,SAMG,0
40813,IDEX,RCRT,0
40814,IDEX,RDHL,0
40815,IDEX,REED,0
40816,IDEX,REFR,0
40817,IDEX,RELL,0
40818,IDEX,RELV,0
40819,IDEX,RENN,0
40820,IDEX,RFIL,0
40821,IDEX,RGCO,0
40822,IDEX,RGLS,0
40823,IDEX,RIBT,0
40824,IDEX,RIGL,0
40754,IDEX,PALI,0
40825,IDEX,RKDA,0
40827,IDEX,RMAX,0
40828,IDEX,RMCF,0
40829,IDEX,RMTI,0
40830,IDEX,RNDB,0
40831,IDEX,RNWK,0
40832,IDEX,RRGB,0
40833,IDEX,RSLS,0
40834,IDEX,RSSS,0
40835,IDEX,RWLK,0
40836,IDEX,RYAM,0
40837,IDEX,RZLT,0
40838,IDEX,SALM,0
40826,IDEX,RLGT,0
40753,IDEX,OXBR,0
40752,IDEX,OVLY,0
40751,IDEX,OTRK,0
40667,IDEX,MINM,0
40668,IDEX,MITT,0
40669,IDEX,MLSS,0
40670,IDEX,MMAT,0
40671,IDEX,MMLP,0
40672,IDEX,MNDO,0
40673,IDEX,MNMD,0
40674,IDEX,MNOV,0
40675,IDEX,MNTX,0
40676,IDEX,MOBQ,0
40677,IDEX,MOXC,0
40678,IDEX,MRAM,0
40679,IDEX,MRIN,0
40680,IDEX,MRKR,0
40681,IDEX,MRNS,0
40682,IDEX,MSVB,0
40683,IDEX,MTEM,0
40684,IDEX,MTEX,0
40685,IDEX,MTMT,0
40686,IDEX,MTNB,0
40687,IDEX,MTRX,0
40688,IDEX,MVIS,0
40689,IDEX,MYMD,0
40690,IDEX,MYSZ,0
40691,IDEX,NAII,0
40666,IDEX,MIND,0
40665,IDEX,MIGI,0
40664,IDEX,MICT,0
40663,IDEX,MICS,0
40637,IDEX,LRMR,0
40638,IDEX,LTBR,0
40639,IDEX,LTRX,0
40640,IDEX,LUMO,0
40641,IDEX,LUNA,0
40642,IDEX,LWAY,0
40643,IDEX,LXRX,0
40644,IDEX,LYTS,0
40645,IDEX,MACK,0
40646,IDEX,MARK,0
40647,IDEX,MAYS,0
40648,IDEX,MBCN,0
40692,IDEX,NAOV,0
40649,IDEX,MBOT,0
40651,IDEX,MCRB,0
40652,IDEX,MDGS,0
40653,IDEX,MDVL,0
40654,IDEX,MDWD,0
40655,IDEX,MDXG,0
40656,IDEX,MEDS,0
40657,IDEX,MEIP,0
40658,IDEX,MFIN,0
40659,IDEX,MGNX,0
40660,IDEX,MGYR,0
40661,IDEX,MHLD,0
40662,IDEX,MICR,0
40650,IDEX,MBRX,0
40635,IDEX,LOCO,0
40693,IDEX,NATH,0
40695,IDEX,NCMI,0
40726,IDEX,NXPL,0
40727,IDEX,NXTP,0
40728,IDEX,NYMX,0
40729,IDEX,OBLG,0
40730,IDEX,OCGN,0
40731,IDEX,OCUL,0
40732,IDEX,OCUP,0
40733,IDEX,OESX,0
40734,IDEX,OFED,0
40735,IDEX,OGEN,0
40736,IDEX,OIIM,0
40737,IDEX,OMER,0
40738,IDEX,ONCS,0
40739,IDEX,ONCY,0
40740,IDEX,ONTX,0
40741,IDEX,ONVO,0
40742,IDEX,OPGN,0
40743,IDEX,OPHC,0
40744,IDEX,OPOF,0
40745,IDEX,OPTT,0
40746,IDEX,ORGS,0
40747,IDEX,ORMP,0
40748,IDEX,OSUR,0
40749,IDEX,OTIC,0
40750,IDEX,OTLK,0
40725,IDEX,NWPX,0
40724,IDEX,NVIV,0
40723,IDEX,NVFY,0
40722,IDEX,NVEC,0
40696,IDEX,NDLS,0
40697,IDEX,NEON,0
40698,IDEX,NEPH,0
40699,IDEX,NERV,0
40700,IDEX,NETI,0
40701,IDEX,NEWP,0
40702,IDEX,NGVC,0
40703,IDEX,NHTC,0
40704,IDEX,NICK,0
40705,IDEX,NILE,0
40706,IDEX,NISN,0
40707,IDEX,NLTX,0
40694,IDEX,NAVB,0
40708,IDEX,NMTR,0
40710,IDEX,NNDM,0
40711,IDEX,NNVC,0
40712,IDEX,NOTV,0
40713,IDEX,NOVN,0
40714,IDEX,NRBO,0
40715,IDEX,NSPR,0
40716,IDEX,NSYS,0
40717,IDEX,NTIC,0
40718,IDEX,NTIP,0
40719,IDEX,NTWK,0
40720,IDEX,NURO,0
40721,IDEX,NUWE,0
40709,IDEX,NNBR,0
41338,IMMR,ISUN,0
39461,GWAV,WVVI,0
39459,GWAV,WTRH,0
38200,GNUS,MDWD,0
38201,GNUS,MHLD,0
38202,GNUS,MICR,0
38203,GNUS,MICS,0
38204,GNUS,MMLP,0
38205,GNUS,MOXC,0
38206,GNUS,MPAA,0
38207,GNUS,MRAM,0
38208,GNUS,MRIN,0
